Text id,Text title,Text tokenized definition,Dominant_Topic,Perc_Contribution,Topic_Keywords
958,Citrus fruits,"['citru', 'fruit', 'fruit', 'citru', 'includ', 'citru', 'aurantifolia', 'latifolia', 'tanaka', 'bergamot', 'citru', 'bergamia', 'risso', 'bitter', 'orang', 'citru', 'aurantium', 'clementin', 'citru', 'clementina', 'finger', 'citron', 'citru', 'medica', 'grapefruit', 'citru', 'paradisi', 'macfad', 'lemon', 'citru', 'limon', 'jambhiri', 'meyeri', 'tanaka', 'pseudolimon', 'tanaka', 'mandarin', 'tangerin', 'mandarin', 'orang', 'citru', 'reticulata', 'blanco', 'mediterranean', 'mandarin', 'citru', 'deliciosa', 'orang', 'includ', 'navel', 'white', 'blood', 'varieti', 'citru', 'sinensi', 'osbeck', 'navel', 'group', 'washington', 'navel', 'navelina', 'newhal', 'thomson', 'navel', 'navel', 'other', 'white', 'group', 'sanguin', 'other', 'navel', 'group', 'calabres', 'belladona', 'shamotti', 'jaffa', 'salustiana', 'videgheira', 'berna', 'valencia', 'cadenera', 'bionda', 'comun', 'blanca', 'comun', 'blood', 'blood', 'group', 'sanguinelli', 'entrefina', 'sanguinello', 'tarocco', 'rosso', 'pomelo', 'citru', 'maxima', 'satsuma', 'citru', 'unshiu', 'owari', 'clausellina', 'planellina', 'tangerina', 'citru', 'tangerina', 'tanaka', 'tangor', 'citru', 'nobili', 'loureiro', 'other', 'citru', 'fruit', 'includ', 'small', 'citru', 'fruit', 'myrtifolia', 'limettioid', 'limetta', 'risso', 'limonia', 'osbek', 'madurensi', 'hystrix', 'fortunella', 'orang', 'hybrid', 'clemenvilla', 'clementina', 'paradis', 'tangerina', 'fortun', 'citru', 'reticulata', 'citru', 'tangerina', 'nadorcott', 'afour', 'reticulata', 'sinensi', 'ortaniqu', 'citru', 'tangerina', 'citru', 'sinensi', 'lemon', 'hybrid', 'limon', 'sinensi']",18,0.6840000152587891,"product, plant, includ, which, other, perman, agricultur, harvest, exclud, arabl"
960,Children aged less than 3 years in formal childcare,"['indic', 'percentag', 'children', 'under', 'formal', 'arrang', 'other', 'famili', 'usual', 'indic', 'statist', 'incom', 'social', 'inclus', 'condit']",11,0.5616999864578247,"survei, agricultur, household, indic, person, activ, collect, famili, carri, which"
966,Changes in inventories,"['chang', 'inventori', 'stock', 'defin', 'differ', 'between', 'addit', 'withdraw', 'inventori', 'nation', 'account', 'consist', 'chang', 'stock', 'output', 'still', 'produc', 'prior', 'their', 'further', 'process', 'deliv', 'other', 'other', 'stock', 'product', 'acquir', 'other', 'intend', 'later', 'intermedi', 'consumpt', 'resal', 'without', 'further', 'process', 'progress', 'which', 'process', 'deliv', 'account', 'period', 'strateg', 'stock', 'manag', 'govern', 'author', 'stock', 'market', 'intervent', 'nation', 'account', 'chang', 'inventori', 'shown', 'chang', 'asset', 'capit', 'account']",16,0.7484999895095825,"financi, account, asset, market, sector, institut, liabil, produc, transact, nation"
967,   Gross capital formation   ,"['gross', 'capit', 'format', 'nation', 'account', 'measur', 'total', 'gross', 'capit', 'format', 'chang', 'inventori', 'acquisit', 'dispos', 'valuabl', 'institut', 'sector', 'whole', 'economi', 'deduct', 'consumpt', 'capit', 'capit', 'format', 'obtain']",7,0.548799991607666,"product, consumpt, import, gross, materi, domest, servic, input, produc, output"
969,Chronic morbidity,"['chronic', 'morbid', 'dimens', 'health', 'captur', 'chronic', 'symptom', 'health', 'condit', 'diseas', 'indic', 'concept', 'evalu', 'gener', 'health', 'statu', 'preval', 'health', 'problem', 'health', 'inequ', 'health', 'popul', 'level', 'exampl', 'definit', 'within', 'european', 'statist', 'system', 'question', 'instrument', 'assess', 'presenc', 'stand', 'health', 'problem', 'longstand', 'health', 'problem', 'question', 'develop', 'eurohi', 'project', 'develop', 'common', 'instrument', 'health', 'survei', 'european', 'health', 'interview', 'survei', 'variabl', 'statist', 'incom', 'condit', 'variabl']",1,0.5464000105857849,"activ, classif, statist, level, group, health, classifi, accord, class, section"
970,   Morbidity   ,"['morbid', 'condit', 'diseas', 'morbid', 'preval', 'diseas']",3,0.762499988079071,"number, popul, death, enterpris, statist, period, averag, birth, refer, chang"
971,   Self-perceived health   ,"['perceiv', 'health', 'express', 'subject', 'assess', 'respond', 'health', 'indic', 'concept', 'evalu', 'gener', 'health', 'statu', 'health', 'inequ', 'health', 'popul', 'level', 'exampl', 'definit', 'within', 'european', 'statist', 'system', 'question', 'instrument', 'assess', 'gener', 'perceiv', 'health', 'health', 'gener', 'standard', 'question', 'recommend', 'world', 'health', 'organ', 'european', 'health', 'interview', 'survei', 'variabl', 'statist', 'incom', 'condit', 'variabl']",1,0.6047000288963318,"activ, classif, statist, level, group, health, classifi, accord, class, section"
974,Medical certification,"['medic', 'certif', 'complet', 'medic', 'certif', 'death', 'medic', 'death', 'certif', 'certifi', 'gener', 'inform', 'diseas', 'condit', 'death', 'enter', 'includ', 'inform', 'death', 'certifi', 'section', 'includ', 'signatur']",3,0.9472000002861023,"number, popul, death, enterpris, statist, period, averag, birth, refer, chang"
978,Cereal,"['cereal', 'annual', 'plant', 'gener', 'graminac', 'famili', 'yield', 'grain', 'industri', 'purpos', 'product', 'ethanol', 'includ', 'buckwheat', 'fagopyrum', 'esculentum', 'barlei', 'hordeum', 'vulgar', 'canari', 'phalari', 'canariensi', 'common', 'wheat', 'triticum', 'aestivum', 'emend', 'fiori', 'durum', 'wheat', 'triticum', 'durum', 'einkorn', 'wheat', 'triticum', 'monococcum', 'emmer', 'wheat', 'triticum', 'dicoccum', 'schrank', 'grain', 'millet', 'panicum', 'miliaceum', 'avena', 'sativa', 'perenni', 'sorghum', 'sorghum', 'sudanens', 'piper', 'stapf', 'quinoa', 'chenopodium', 'quinoa', 'oryza', 'sativa', 'secal', 'cereal', 'sorghum', 'sorghum', 'bicolor', 'conrad', 'moench', 'spelt', 'triticum', 'spelta', 'tritical', 'triticosecal', 'wittmack', 'cereal', 'cereal', 'grain', 'harvest', 'befor', 'matur', 'cereal', 'renew', 'energi', 'product', 'winter', 'cereal', 'mixtur', 'maslin', 'spring', 'cereal', 'mixtur', 'grain', 'other', 'maslin', 'exclud', 'harvest', 'green', 'cereal', 'exclud', 'harvest', 'green', 'yellow', 'whole', 'plant', 'fodder', 'renew', 'energi', 'sweet', 'human', 'consumpt']",18,0.8277000188827515,"product, plant, includ, which, other, perman, agricultur, harvest, exclud, arabl"
980,European Organization for Nuclear Research (CERN),"['european', 'organ', 'nuclear', 'research', 'abbrevi', 'french', 'conseil', 'europ', 'recherch', 'european', 'council', 'nuclear', 'research', 'predecessor', 'world', 'largest', 'particl', 'physic', 'laboratori', 'situat', 'northwest', 'suburb', 'geneva', 'franco', 'swiss', 'border', 'establish', 'further', 'inform', 'pleas', 'function', 'provid', 'particl', 'acceler', 'other', 'infrastructur', 'energi', 'physic', 'research', 'numer', 'experi', 'construct', 'intern', 'collabor', 'birthplac', 'world', 'meyrin', 'comput', 'centr', 'contain', 'power', 'process', 'facil', 'primarili', 'experiment', 'analysi', 'becaus', 'avail', 'research', 'elsewher', 'histor', 'continu', 'major', 'network']",4,0.4438999891281128,"develop, environment, research, econom, account, health, nation, manag, resourc, system"
982,Chain index,"['chain', 'index', 'index', 'number', 'which', 'given', 'period', 'relat', 'immedi', 'preced', 'period', 'result', 'index', 'given', 'period', 'express', 'against', 'preced', 'period', 'distinct', 'index', 'where', 'everi', 'period', 'directli', 'relat', 'period', 'index', 'chain', 'index', 'becaus', 'individu', 'indic', 'previou', 'period', 'chain', 'togeth', 'multipli', 'divid', 'consecut', 'indic', 'convert', 'indic', 'first', 'refer', 'period', 'consecut', 'index', 'number', 'chain', 'first', 'refer', 'period']",12,0.5030999779701233,"price, index, indic, calcul, measur, servic, consum, period, countri, purchas"
985,Canopy cover,"['forest', 'canopi', 'cover', 'known', 'canopi', 'coverag', 'crown', 'cover', 'defin', 'proport', 'forest', 'cover', 'vertic', 'project', 'crown']",10,0.4047999978065491,"manur, cover, surfac, where, water, permit, emiss, liquid, remov, solid"
986,   Forest   ,"['forest', 'defin', 'crown', 'cover', 'ground', 'level', 'includ', 'branch', 'equival', 'stock', 'level', 'hectar', 'should', 'reach', 'minimum', 'height', 'matur']",17,0.5903000235557556,"weight, employ, employe, averag, total, labour, technolog, number, level, period"
989,Central government,"['central', 'govern', 'consist', 'administr', 'depart', 'state', 'other', 'central', 'agenc', 'whose', 'cover', 'whole', 'econom', 'territori', 'countri', 'except', 'administr', 'social', 'secur', 'accord', 'definit', 'paragraph', 'central', 'govern', 'exclud', 'social', 'secur', 'subsector', 'consist', 'govern', 'nation', 'sphere', 'compet', 'except', 'social', 'secur', 'polit', 'author', 'countri', 'central', 'govern', 'extend', 'entir', 'territori', 'countri', 'central', 'govern', 'impos', 'resid', 'institut', 'resid', 'engag', 'econom', 'activ', 'within', 'countri', 'central', 'govern', 'typic', 'respons', 'provid', 'collect', 'servic', 'benefit', 'commun', 'whole', 'nation', 'defenc', 'relat', 'other', 'countri', 'public', 'order', 'safeti', 'regul', 'social', 'econom', 'system', 'countri', 'addit', 'provis', 'servic', 'health', 'primarili', 'benefit', 'individu', 'household', 'transfer', 'other', 'institut', 'includ', 'other', 'level', 'govern']",6,0.3993000090122223,"incom, social, govern, household, expenditur, transfer, contribut, other, current, capit"
997,   Local government   ,"['local', 'govern', 'consist', 'public', 'administr', 'whose', 'respons', 'cover', 'local', 'econom', 'territori', 'apart', 'local', 'agenc', 'social', 'secur', 'accord', 'paragraph', 'local', 'govern', 'defin', 'local', 'govern', 'exclud', 'social', 'secur', 'subsector', 'consist', 'govern', 'local', 'sphere', 'compet', 'possibl', 'except', 'social', 'secur', 'local', 'govern', 'typic', 'provid', 'servic', 'local', 'resid', 'which', 'financ', 'grant', 'higher', 'level', 'govern', 'statist', 'local', 'govern', 'cover', 'varieti', 'government', 'counti', 'municip', 'township', 'borough', 'school', 'district', 'water', 'sanit', 'district', 'often', 'local', 'govern', 'differ', 'function', 'author', 'geograph', 'exampl', 'separ', 'govern', 'repres', 'counti', 'school', 'district', 'author', 'addit', 'contigu', 'local', 'govern', 'organis', 'govern', 'region', 'author', 'account', 'local', 'govern', 'classifi', 'local', 'govern', 'subsector']",6,0.46129998564720154,"incom, social, govern, household, expenditur, transfer, contribut, other, current, capit"
998,   Social security funds   ,"['nation', 'account', 'includ', 'govern', 'financ', 'statist', 'social', 'secur', 'subsector', 'gener', 'govern', 'accord', 'paragraph', 'defin', 'social', 'secur', 'subsector', 'consist', 'social', 'secur', 'regardless', 'level', 'govern', 'manag', 'scheme', 'social', 'secur', 'scheme', 'requir', 'institut', 'would', 'classifi', 'parent', 'other', 'subsector', 'gener', 'govern', 'sector', 'public', 'hospit', 'provid', 'market', 'servic', 'commun', 'whole', 'control', 'social', 'secur', 'scheme', 'classifi', 'social', 'secur', 'subsector', 'report', 'countri', 'entiti', 'definit', 'social', 'secur', 'ireland', 'malta', 'kingdom', 'norwai', 'these', 'countri', 'entiti', 'involv', 'social', 'secur', 'scheme', 'subsum', 'other', 'subsector', 'gener', 'govern', 'esspro', 'social', 'secur', 'central', 'state', 'local', 'institut', 'whose', 'activ', 'provid', 'social', 'benefit', 'fulfil', 'follow', 'criteria', 'regul', 'except', 'those', 'about', 'govern', 'employe', 'certain', 'popul', 'group', 'scheme', 'contribut', 'gener', 'govern', 'respons', 'manag', 'institut', 'payment', 'approv', 'level', 'contribut', 'benefit', 'independ', 'supervisori', 'employ']",6,0.7062000036239624,"incom, social, govern, household, expenditur, transfer, contribut, other, current, capit"
999,   State government   ,"['countri', 'nation', 'account', 'context', 'state', 'govern', 'subsector', 'defin', 'belgium', 'germani', 'spain', 'austria', 'switzerland', 'applic', 'state', 'govern', 'possibl', 'subsector', 'gener', 'govern', 'colloqui', 'context', 'state', 'govern', 'could', 'describ', 'separ', 'institut', 'exercis', 'govern', 'function', 'below', 'those', 'central', 'govern', 'level', 'those', 'local', 'govern', 'level', 'exclud', 'administr', 'social', 'secur', 'state', 'govern', 'defin', 'paragraph', 'state', 'govern', 'exclud', 'social', 'secur', 'subsector', 'consist', 'govern', 'feder', 'system', 'govern', 'state', 'region', 'sphere', 'compet', 'possibl', 'except', 'social', 'secur', 'state', 'largest', 'geograph', 'which', 'countri', 'whole', 'divid', 'polit', 'administr', 'purpos', 'known', 'provinc', 'canton', 'republ', 'administr', 'region', 'enjoi', 'suffici', 'level', 'power', 'requir', 'feder', 'system', 'govern', 'legisl', 'judici', 'execut', 'author', 'state', 'govern', 'extend', 'entir', 'individu', 'state', 'which', 'usual', 'includ', 'numer', 'local', 'extend', 'other', 'state', 'countri', 'state', 'govern', 'exist', 'feder', 'countri', 'consider', 'power', 'assign', 'state', 'govern', 'compil', 'state', 'govern', 'subsector', 'appropri', 'state', 'govern', 'usual', 'fiscal', 'author', 'institut', 'resid', 'engag', 'econom', 'activ', 'compet', 'recognis', 'govern', 'entiti', 'asset', 'incur', 'liabil', 'account', 'entitl', 'spend', 'alloc', 'least', 'other', 'incom', 'receiv', 'accord', 'polici', 'entiti', 'howev', 'receiv', 'transfer', 'central', 'govern', 'certain', 'specifi', 'purpos', 'state', 'govern', 'appoint', 'offic', 'independ', 'extern', 'administr', 'control', 'govern', 'entiti', 'state', 'entir', 'depend', 'central', 'govern', 'central', 'govern', 'dictat', 'which', 'those', 'spent', 'entiti', 'agenc', 'central', 'govern']",6,0.44600000977516174,"incom, social, govern, household, expenditur, transfer, contribut, other, current, capit"
1001,Andean Community (CAN),"['andean', 'commun', 'abbrevi', 'spanish', 'comunidad', 'andina', 'commun', 'south', 'american', 'countri', 'rapid', 'better', 'balanc', 'autonom', 'econom', 'social', 'develop', 'through', 'andean', 'south', 'american', 'latin', 'american', 'integr', 'world', 'econom', 'region', 'outsid', 'green', 'current', 'member', 'countri', 'bolivia', 'colombia', 'ecuador']",19,0.4239000082015991,"countri, state, resid, member, trade, european, union, intern, januari, econom"
1003,   Mercosur   ,"['mercosur', 'abbrev', 'spanish', 'mercado', 'southern', 'common', 'market', 'found', 'treati', 'asunci', 'amend', 'updat', 'treati', 'preto', 'mission', 'promot', 'trade', 'movement', 'peopl', 'currenc', 'member', 'countri', 'world', 'econom', 'region', 'outsid', 'mercosur', 'brick', 'argentina', 'brazil', 'paraguai', 'uruguai', 'bolivia', 'chile', 'colombia', 'ecuador', 'associ', 'member', 'statu']",19,0.5386999845504761,"countri, state, resid, member, trade, european, union, intern, januari, econom"
1004,   North American Free Trade Agreement   ,"['north', 'american', 'trade', 'agreement', 'abbrevi', 'nafta', 'region', 'trade', 'canada', 'mexico', 'state', 'agreement', 'which', 'enter', 'januari', 'elimin', 'trade', 'barrier', 'facili', 'cross', 'border', 'movement', 'servic', 'disput', 'settlement', 'handl', 'nafta', 'secretariat', 'which', 'branch', 'three', 'countri']",19,0.8901000022888184,"countri, state, resid, member, trade, european, union, intern, januari, econom"
1006,Census,"['censu', 'survei', 'conduct', 'observ', 'object', 'belong', 'given', 'popul', 'univers', 'popul', 'censu', 'popul', 'censu', 'provid', 'opportun', 'obtain', 'comprehens', 'accur', 'pictur', 'popul', 'stock', 'consider', 'undertak', 'which', 'provid', 'uniqu', 'sourc', 'invalu', 'polici', 'format', 'compar', 'collect', 'small', 'municip', 'aggreg', 'through', 'region', 'nation', 'intern', 'aggreg', 'collect', 'inform', 'characterist', 'individu', 'famili', 'household', 'dwell', 'which', 'other', 'geograph', 'demograph', 'social', 'econom', 'inform', 'result', 'popul', 'censu', 'uniqu', 'insofar', 'provid', 'detail', 'inform', 'level', 'individu', 'municip', 'while', 'provid', 'produc', 'cross', 'tabul', 'differ', 'variabl', 'essenti', 'featur', 'distinguish', 'popul', 'censu', 'other', 'collect', 'individu', 'enumer', 'other', 'characterist', 'individu', 'person', 'dwell', 'separ', 'record', 'allow', 'cross', 'classif', 'variou', 'characterist', 'simultan', 'inform', 'obtain', 'individu', 'dwell', 'refer', 'specif', 'uniqu', 'refer', 'period', 'univers', 'censu', 'provid', 'cover', 'person', 'household', 'dwell', 'precis', 'defin', 'territori', 'small', 'censu', 'allow', 'produc', 'smallest', 'geograph', 'countri', 'small', 'subpopul', 'subject', 'protect', 'confidenti', 'given', 'scope', 'magnitud', 'popul', 'censu', 'gener', 'conduct', 'everi', 'europ', 'although', 'member', 'state', 'decid', 'conduct', 'annual', 'censu', 'other', 'census', 'everi', 'latest', 'censu', 'member', 'state', 'countri', 'conduct', 'entail', 'comprehens', 'administr', 'prepar', 'public', 'agenc', 'includ', 'local', 'region', 'nation', 'author', 'nation', 'intern', 'statist', 'agenc', 'exercis', 'european', 'legisl', 'defin', 'first', 'detail', 'harmonis', 'collect', 'member', 'state', 'intern', 'guidelin', 'recommend', 'prepar', 'nation', 'eurostat', 'individu', 'offic', 'nation', 'statist', 'author', 'censu', 'reflect', 'extens', 'close', 'cooper', 'consult', 'between', 'eurostat', 'nation', 'statist', 'author', 'design', 'facilit', 'widest', 'possibl', 'popul', 'censu', 'resourc', 'european', 'social', 'statist', 'member', 'state', 'develop', 'collect', 'process', 'method', 'consid', 'their', 'administr', 'practic', 'tradit']",3,0.36059999465942383,"number, popul, death, enterpris, statist, period, averag, birth, refer, chang"
